date,1. open,2. high,3. low,4. close,5. volume,SMA5,SMA10,SMA20,MOM6,MOM12,ULTOSC,RSI6,RSI12,WILLR,ROC
2018-09-11,1171.1,1190.94,1165.95,1189.99,1462688.0,1185.146,1213.379,1221.9675,-41.81,-31.17,50.0229,37.073,39.7657,-75.085,-4.6971
2018-09-10,1184.2,1186.66,1170.61,1175.06,1383938.0,1189.41,1220.007,1224.9,-79.38,-46.69,43.2769,20.3382,32.6392,-89.1859,-6.1836
2018-09-07,1172.0,1188.55,1169.27,1177.59,1633190.0,1200.758,1226.176,1228.7725,-87.06,-39.82,47.742,21.1317,33.2502,-86.7964,-6.8701
2018-09-06,1198.57,1198.99,1163.61,1183.99,2342722.0,1216.128,1230.533,1233.116,-61.87,-37.96,46.8813,23.0257,34.7593,-81.1906,-6.1316
2018-09-05,1209.22,1214.87,1175.34,1199.1,2699394.0,1232.26,1234.309,1236.983,-57.17,-16.75,47.3793,27.9553,38.5453,-75.4088,-4.5181
2018-09-04,1222.52,1227.87,1206.56,1211.31,2072869.0,1241.612,1236.14,1239.82,-25.44,-12.75,47.3023,32.6645,41.9281,-89.2437,-2.1298
2018-08-31,1252.21,1252.55,1225.75,1231.8,2115424.0,1250.604,1237.204,1241.138,10.64,-0.42,50.072,42.7306,48.4719,-59.0936,-0.5137
2018-08-30,1263.4,1269.49,1247.21,1254.44,1505219.0,1251.594,1235.609,1241.456,32.69,-3.7,55.4409,59.6591,57.5729,-25.7799,1.0724
2018-08-29,1255.0,1267.17,1252.8,1264.65,1846615.0,1244.938,1232.571,1240.7905,47.24,16.01,54.7279,70.0951,62.4177,-10.7563,2.5677
2018-08-28,1255.9,1256.56,1242.97,1245.86,1366516.0,1236.358,1229.328,1239.2075,23.91,-6.65,51.7853,59.1311,56.1998,-38.4049,1.5189
2018-08-27,1244.14,1257.87,1240.68,1256.27,1428992.0,1230.668,1230.556,1238.2755,40.42,-8.19,53.8071,71.1793,61.355,-23.0871,2.1325
2018-08-24,1226.0,1237.4,1221.42,1236.75,1222653.0,1223.804,1229.793,1236.964,12.69,-24.58,45.5749,57.7169,54.1213,-51.8099,-1.2882
2018-08-23,1219.88,1235.17,1219.35,1221.16,1233347.0,1219.624,1231.369,1237.771,-11.06,-34.68,38.3165,38.6412,46.8358,-80.3751,-5.0051
2018-08-22,1214.22,1226.53,1213.22,1221.75,1114832.0,1220.204,1235.699,1240.988,-36.39,-15.92,44.8118,39.1989,47.0953,-79.7004,-4.2471
2018-08-21,1223.02,1232.76,1215.03,1217.41,1154093.0,1222.298,1239.657,1243.6975,-31.23,-20.75,42.1985,33.2975,45.0425,-84.6638,-3.2381
2018-08-20,1220.66,1225.91,1208.7,1221.95,1111173.0,1230.444,1243.5,1245.7345,-30.56,-19.18,44.2159,36.3753,46.7831,-79.4716,0.9042
2018-08-17,1222.04,1226.95,1204.0,1215.85,1654629.0,1235.782,1245.072,1245.187,-48.61,-17.14,41.0028,29.0302,44.1236,-76.0233,1.5002
2018-08-16,1241.99,1243.7,1219.63,1224.06,1608799.0,1243.114,1247.303,1244.2885,-37.27,-3.16,39.5937,33.3481,47.0229,-67.7663,2.0816
2018-08-15,1244.28,1251.98,1226.24,1232.22,1852558.0,1251.194,1249.01,1243.0405,-23.62,2.18,44.0656,38.0336,50.0172,-59.5595,1.592
2018-08-14,1252.5,1260.59,1239.54,1258.14,1403991.0,1257.016,1249.087,1242.075,20.47,5.25,50.5113,60.5552,61.4021,-33.4909,3.7145
2018-08-13,1251.2,1265.97,1247.03,1248.64,1380882.0,1256.556,1245.995,1239.822,10.48,-36.86,47.3472,51.8462,58.2059,-39.1082,4.3568
2018-08-10,1259.18,1261.2,1247.16,1252.51,1334387.0,1254.362,1244.135,1237.2155,11.38,-23.43,56.8041,56.047,60.0632,-35.572,3.9928
2018-08-09,1262.73,1271.96,1260.1,1264.46,1366318.0,1251.492,1244.173,1234.811,31.47,6.31,58.2415,70.8108,66.0264,-24.6528,5.2611
2018-08-08,1256.72,1271.72,1252.12,1261.33,1718664.0,1246.826,1246.277,1231.651,34.11,50.33,57.4768,69.0302,65.1968,-25.4436,7.6716
2018-08-07,1252.01,1266.08,1251.8,1255.84,2125256.0,1241.158,1247.738,1227.1575,25.8,57.96,53.9705,65.9984,63.7745,-26.163,7.5998
2018-08-06,1241.61,1242.46,1230.53,1237.67,1105916.0,1235.434,1247.969,1222.7225,-15.22,38.57,47.0649,53.4223,58.6474,-39.5164,6.0303
2018-08-03,1245.18,1246.52,1229.42,1238.16,1063244.0,1233.908,1245.302,1219.203,-47.34,25.25,50.7862,53.87,58.8533,-39.1563,7.1926
2018-08-02,1218.5,1244.41,1218.06,1241.13,1735180.0,1236.854,1241.274,1215.049,-34.81,28.05,53.8594,56.2515,60.0242,-32.6265,8.748
2018-08-01,1239.11,1245.9,1224.94,1232.99,1849740.0,1245.728,1237.071,1210.057,-25.16,36.48,54.1679,51.3382,57.9209,-34.7255,10.4553
2018-07-31,1231.71,1241.21,1216.19,1227.22,1969111.0,1254.318,1235.063,1204.2215,16.22,22.8,57.602,47.8806,56.4314,-36.2804,7.452
2018-07-30,1245.05,1252.89,1224.17,1230.04,2194837.0,1260.504,1233.649,1199.966,32.16,28.78,57.0385,49.3075,57.3407,-33.2179,8.9312
2018-07-27,1289.12,1291.44,1244.49,1252.89,2418090.0,1256.696,1230.296,1194.9235,53.79,81.43,58.3413,61.7292,65.1369,-20.8559,11.1921
2018-07-26,1267.18,1287.4,1263.0,1285.5,2734302.0,1245.694,1225.449,1188.618,72.59,118.36,66.2114,88.1351,79.2293,-1.0478,15.0912
2018-07-25,1252.62,1278.24,1249.05,1275.94,2575437.0,1228.414,1217.025,1180.19,62.86,108.66,66.0678,86.7504,77.9471,-1.3359,12.6538
2018-07-24,1271.0,1275.0,1244.14,1258.15,5380032.0,1215.808,1206.577,1173.024,61.64,103.07,61.4539,83.8228,75.3517,-9.9745,10.4338
2018-07-23,1195.66,1215.1,1192.01,1211.0,3272304.0,1206.794,1197.476,1167.0805,6.58,69.71,54.8769,68.403,65.4821,-9.1672,3.5671
2018-07-20,1199.24,1210.77,1196.59,1197.88,1898376.0,1203.896,1193.104,1164.995,-3.38,81.6,58.256,59.4376,61.5556,-20.5246,2.4319
2018-07-19,1206.65,1216.48,1197.73,1199.1,1916892.0,1205.204,1188.824,1163.573,27.64,56.99,61.5919,60.7738,62.1583,-19.4685,1.2694
2018-07-18,1208.53,1221.59,1204.56,1212.91,1947397.0,1205.636,1183.043,1162.8215,45.77,83.72,66.0743,77.131,69.1875,-7.5139,2.9032
2018-07-17,1182.74,1218.76,1182.0,1213.08,2008133.0,1197.346,1173.38,1161.1105,45.8,86.3,67.2325,77.3445,69.2759,-5.0404,2.4924
2018-07-16,1203.81,1208.71,1193.4,1196.51,1339237.0,1188.158,1166.283,1159.6355,41.43,79.57,65.4243,70.7715,65.3164,-13.3467,3.2124
2018-07-13,1202.8,1210.44,1195.29,1204.42,1631857.0,1182.312,1159.551,1157.7735,63.13,71.8,70.3955,80.0053,69.2199,-5.7679,3.8195
2018-07-12,1174.86,1201.99,1173.1,1201.26,2207431.0,1172.444,1151.787,1155.558,84.98,61.98,62.1342,79.0974,68.5312,-0.7611,4.9841
2018-07-11,1155.62,1180.44,1155.37,1171.46,1662633.0,1160.45,1143.355,1152.7065,29.35,2.17,60.9931,67.4996,60.9848,-31.4714,2.0267
2018-07-10,1169.99,1173.5,1162.56,1167.14,1066704.0,1149.414,1139.471,1151.543,37.95,-2.3,57.853,65.1646,59.7006,-35.9987,2.2999
2018-07-09,1160.0,1167.93,1157.23,1167.28,1079201.0,1144.408,1136.685,1150.231,40.5,-16.79,60.3229,65.2913,59.759,-35.852,3.052
2018-07-06,1141.77,1156.2,1137.24,1155.08,1090967.0,1136.79,1136.886,1148.5025,38.14,-23.61,53.943,59.5859,56.3458,-48.6376,1.8212
2018-07-05,1124.6,1144.14,1123.12,1141.29,1429710.0,1131.13,1138.322,1147.4695,8.67,-42.29,49.0218,52.1821,52.1397,-63.0895,-0.4935
2018-07-03,1149.42,1149.91,1114.43,1116.28,822394.0,1126.26,1142.6,1147.7525,-23.0,-42.99,44.1647,33.8726,43.0112,-89.2999,-3.0182
2018-07-02,1115.35,1142.99,1106.6,1142.11,1161040.0,1129.528,1148.841,1149.4895,-27.18,-18.0,50.3338,50.5218,52.4892,-62.2301,-0.9479
2018-06-29,1132.31,1141.36,1127.02,1129.19,1578116.0,1128.962,1152.988,1150.036,-40.25,-15.04,40.6719,37.7726,47.1493,-75.7703,-0.5119
2018-06-28,1112.39,1134.0,1106.07,1126.78,1486675.0,1136.982,1155.996,1150.3265,-57.29,-21.41,41.4618,35.1761,46.1137,-78.296,2.4345
2018-06-27,1136.0,1146.21,1116.7,1116.94,1726866.0,1145.514,1159.329,1148.9875,-61.75,-23.96,40.2454,24.4504,41.8489,-68.4671,3.6632
2018-06-26,1144.14,1146.87,1129.0,1132.62,1734414.0,1158.94,1162.058,1147.014,-50.96,-0.09,51.2472,31.3352,47.3192,-51.0375,6.0436
2018-06-25,1155.0,1155.99,1119.9,1139.28,2884131.0,1168.154,1163.615,1143.7865,-19.99,4.86,53.7873,34.8041,49.8566,-44.9462,5.0919
2018-06-22,1171.49,1175.0,1159.65,1169.29,1711003.0,1177.014,1163.777,1141.0265,9.18,22.34,58.3439,59.5637,64.0411,-23.2642,7.724
2018-06-21,1185.51,1190.33,1163.48,1169.44,2248277.0,1175.01,1160.119,1136.8345,25.21,18.42,55.9894,59.7407,64.1247,-23.1558,7.6872
2018-06-20,1183.3,1201.49,1182.03,1184.07,2584260.0,1173.144,1156.617,1132.6605,35.88,31.03,63.8173,78.7675,72.5965,-12.5858,10.1143
2018-06-19,1170.11,1182.81,1161.61,1178.69,2364127.0,1165.176,1152.905,1127.2225,37.79,43.69,69.0925,76.471,71.3192,-4.494,8.7342
2018-06-18,1152.69,1184.13,1151.0,1183.58,1651913.0,1159.076,1150.138,1122.4885,50.87,83.58,67.819,83.2946,74.2008,-0.4544,10.6522
2018-06-15,1159.92,1163.91,1153.69,1159.27,2221891.0,1150.54,1147.084,1116.7915,24.85,81.8,56.7608,73.4975,68.3785,-6.53,7.2147
2018-06-14,1152.21,1165.99,1150.6,1160.11,1771120.0,1145.228,1144.657,1112.891,13.16,92.04,56.8708,74.76,68.8708,-5.7137,7.0123
2018-06-13,1152.28,1155.64,1143.38,1144.23,1715074.0,1140.09,1138.646,1109.09,-6.79,60.15,53.0223,65.3957,64.4333,-17.2108,5.4716
2018-06-12,1141.02,1148.75,1141.02,1148.19,1304612.0,1140.634,1131.97,1106.122,-4.85,62.74,60.7342,70.8588,66.6036,-13.1708,3.7584
2018-06-11,1132.94,1147.74,1131.4,1140.9,1239770.0,1141.2,1123.958,1104.0425,5.9,54.94,63.1572,66.5752,64.591,-20.608,3.4005
2018-06-08,1131.21,1138.78,1123.23,1132.71,1364226.0,1143.628,1118.276,1102.1665,32.71,57.4,64.3829,61.2413,62.248,-28.9635,2.4641
2018-06-07,1144.58,1145.87,1126.12,1134.42,1805388.0,1144.086,1113.55,1100.8045,56.95,50.41,64.8259,62.9903,63.0464,-27.2189,4.1756
2018-06-06,1152.77,1154.71,1136.32,1146.95,1746719.0,1137.202,1108.704,1098.531,78.88,77.31,63.4689,76.2951,68.9904,-14.2944,8.347
2018-06-05,1154.66,1161.1,1147.46,1151.02,1648222.0,1123.306,1101.54,1094.113,66.94,69.76,62.4714,80.9218,70.983,-9.2088,8.6421
2018-06-04,1138.5,1157.86,1137.0,1153.04,2237701.0,1106.716,1094.839,1089.535,67.59,68.95,65.2614,83.0036,71.9281,-4.48,9.7088
2018-06-01,1112.87,1138.16,1112.01,1135.0,3160100.0,1092.924,1086.499,1084.433,49.04,50.13,64.3954,78.9789,68.4938,-2.6309,10.5914
2018-05-31,1082.0,1110.0,1078.0,1100.0,3968362.0,1083.014,1081.125,1078.998,24.69,-6.6,54.0735,65.9384,59.7326,-16.4611,7.2073
2018-05-30,1073.48,1078.99,1066.55,1077.47,1434282.0,1080.206,1079.534,1075.3005,-6.54,-25.91,52.3231,48.9505,51.8282,-36.8946,3.5282
2018-05-29,1076.0,1081.34,1063.08,1068.07,1803805.0,1079.774,1080.274,1073.4645,-1.57,-37.4,49.4873,38.2412,47.9182,-45.4199,4.8587
2018-05-25,1086.55,1089.57,1082.6,1084.08,1111161.0,1082.962,1084.127,1070.99,2.82,-4.87,51.7022,54.4552,54.8718,-30.8997,5.1025
2018-05-24,1086.9,1087.12,1072.3,1085.45,1030194.0,1080.074,1086.057,1068.3585,1.36,26.86,51.5126,56.153,55.5035,-29.6572,4.0391
2018-05-23,1070.0,1088.0,1066.96,1085.96,1186998.0,1079.236,1088.059,1066.2515,1.09,26.5,46.7242,56.7014,55.7225,-29.1946,6.1555
2018-05-22,1089.8,1091.8,1072.26,1075.31,1111299.0,1078.862,1088.358,1063.103,-31.29,24.31,40.4162,47.836,52.1062,-38.8536,5.1504
2018-05-21,1079.0,1093.3,1078.0,1084.01,1258999.0,1080.774,1086.686,1060.4695,-19.37,57.71,43.0764,55.5834,55.5006,-30.9632,0.9499
2018-05-18,1066.0,1073.73,1064.68,1069.64,1774149.0,1085.292,1084.231,1059.9595,-35.83,43.59,45.6629,42.8413,50.6312,-43.996,-0.7129
2018-05-17,1081.46,1091.0,1076.42,1081.26,1286907.0,1092.04,1082.367,1060.3435,-7.69,40.51,52.891,53.1078,55.1004,-33.4573,-0.7518
2018-05-16,1085.09,1094.38,1081.63,1084.09,1281406.0,1096.882,1076.871,1060.753,25.5,65.51,53.2652,55.8228,56.2081,-30.8906,0.809
2018-05-15,1096.9,1099.12,1078.78,1084.87,1786926.0,1097.854,1071.067,1060.318,25.41,53.42,56.3345,56.486,56.495,-30.1832,0.5105
2018-05-14,1105.57,1118.15,1104.8,1106.6,1966893.0,1092.598,1066.655,1060.0425,55.6,63.29,66.1697,78.0017,64.9639,-10.4752,5.7834
2018-05-11,1100.41,1109.01,1097.22,1103.38,1525218.0,1083.17,1057.853,1057.0175,77.08,80.39,68.3581,76.9159,64.2357,-5.9397,6.4997
2018-05-10,1095.0,1109.41,1093.88,1105.47,1820676.0,1072.694,1050.66,1053.6505,79.42,82.83,64.4868,79.0256,65.04,-3.881,6.5729
2018-05-09,1064.1,1094.0,1062.11,1088.95,2357979.0,1056.86,1044.444,1050.2415,48.2,15.14,65.2591,74.4004,61.5517,-9.5514,6.2328
2018-05-08,1064.62,1065.23,1051.64,1058.59,1301524.0,1044.28,1037.848,1047.047,40.01,-18.73,58.0102,61.3467,53.7829,-43.4278,2.1312
2018-05-07,1053.89,1065.0,1050.27,1059.46,1719971.0,1040.712,1034.253,1045.9425,28.01,-29.99,54.5651,62.1029,54.0699,-42.457,3.8595
2018-05-04,1019.61,1051.88,1018.05,1051.0,1844600.0,1032.536,1035.688,1043.974,7.69,-24.39,56.2118,57.8972,51.7762,-51.8969,4.0646
2018-05-03,1025.37,1030.69,1007.89,1026.3,1964066.0,1028.626,1038.32,1041.9215,3.31,-53.06,49.2272,42.3241,44.3366,-78.0298,-0.614
2018-05-02,1034.0,1043.98,1023.16,1026.05,1734872.0,1032.028,1044.635,1042.2385,3.41,-20.05,40.2308,42.1436,44.2568,-78.3037,-0.3554
2018-05-01,1016.3,1041.73,1010.61,1040.75,1766256.0,1031.416,1049.569,1042.4215,-33.06,4.71,41.9429,49.7768,47.9624,-56.198,2.1665
2018-04-30,1034.42,1038.37,1018.3,1018.58,1724632.0,1027.794,1053.43,1041.318,-58.74,-18.71,34.0121,34.9747,41.1503,-78.1485,0.5876
2018-04-27,1045.54,1051.69,1027.59,1031.45,2037263.0,1038.84,1056.182,1041.0205,-58.0,6.39,40.5491,40.7905,44.2315,-63.9744,-0.5486
2018-04-26,1033.22,1052.02,1020.45,1043.31,2546332.0,1048.014,1056.641,1041.305,-32.08,6.81,42.2421,46.7618,47.218,-52.4889,3.7934
2018-04-25,1029.75,1036.07,1017.01,1022.99,2893047.0,1057.242,1056.039,1039.3985,-56.37,2.9,42.685,32.6941,40.9569,-65.6506,1.5939
2018-04-24,1059.2,1064.49,1012.86,1022.64,6411038.0,1067.722,1056.246,1038.596,-23.46,12.69,44.8058,32.4378,40.8461,-65.9589,-2.9836
2018-04-23,1082.98,1088.0,1066.68,1073.81,3479496.0,1079.066,1057.632,1040.1685,37.77,41.17,52.6648,60.5018,54.5689,-20.8792,4.6038
2018-04-20,1084.27,1094.75,1072.1,1077.32,2121692.0,1073.524,1052.26,1037.8055,40.03,47.61,55.4922,63.6496,55.7466,-17.787,2.295
2018-04-19,1069.02,1097.51,1069.02,1089.45,1994247.0,1065.268,1045.523,1036.597,64.39,70.77,56.9597,74.8671,59.8374,-7.1007,-0.4159
2018-04-18,1079.01,1082.0,1070.52,1075.39,1556298.0,1054.836,1039.842,1036.8245,38.89,62.76,58.258,69.7109,56.4411,-26.7121,-1.8626
2018-04-17,1061.2,1085.0,1057.09,1079.36,2729197.0,1044.77,1035.274,1037.845,59.27,42.22,55.3867,73.2468,57.7041,-23.5285,-1.8826
2018-04-16,1045.55,1051.43,1033.92,1046.1,1488822.0,1036.198,1029.206,1038.8805,36.15,40.92,44.5179,58.5786,48.9272,-54.1257,-7.7855
2018-04-13,1046.89,1052.98,1030.15,1036.04,1270461.0,1030.996,1025.859,1043.2965,3.4,29.1,43.5389,51.9364,45.8094,-69.886,-9.9573
2018-04-12,1031.47,1044.65,1026.05,1037.29,1644794.0,1025.778,1025.969,1049.025,7.58,-16.8,49.7429,52.8133,46.1301,-70.1457,-9.7137
2018-04-11,1032.0,1035.87,1019.2,1025.06,1703015.0,1024.848,1022.758,1054.605,6.38,-1.49,50.3173,45.2803,42.5205,-76.9972,-10.0754
2018-04-10,1030.26,1041.21,1015.41,1036.5,1836678.0,1025.778,1020.946,1060.3475,23.87,-16.65,49.4038,51.7159,45.1124,-72.9381,-11.101
2018-04-09,1020.04,1044.59,1019.2,1020.09,1661012.0,1022.214,1022.705,1066.819,-17.05,-73.91,49.3317,41.8336,40.3297,-81.4122,-12.1248
2018-04-06,1023.1,1036.0,1006.25,1009.95,2006683.0,1020.722,1023.351,1073.8565,4.77,-85.85,50.8106,34.9813,37.2317,-86.6347,-10.5748
2018-04-05,1046.39,1046.71,1024.0,1032.64,1791761.0,1026.16,1027.671,1079.828,25.7,-67.43,48.0538,44.8292,41.6693,-74.9485,-7.3899
2018-04-04,998.23,1032.74,996.51,1029.71,2536198.0,1020.668,1033.807,1083.948,-24.38,-104.71,52.4635,43.1056,40.8346,-76.4576,-6.4665
2018-04-03,1016.15,1025.0,997.245,1018.68,2566146.0,1016.114,1040.416,1087.5075,-7.87,-131.93,44.8875,36.9239,37.7611,-82.1384,-6.9495
2018-04-02,1027.62,1039.53,994.25,1012.63,3253387.0,1023.196,1048.555,1091.3115,-40.52,-136.26,39.0526,33.6276,36.0919,-85.2544,-6.596
2018-03-29,1011.21,1048.05,1004.04,1037.14,3466876.0,1025.98,1060.734,1094.887,-56.86,-102.77,38.5772,40.8314,40.0842,-72.6308,-3.1986
2018-03-28,1001.91,1024.99,984.0,1005.18,3884943.0,1029.182,1072.081,1096.6005,-90.62,-160.75,36.1329,22.8789,30.9553,-89.0915,-8.9445
2018-03-27,1063.9,1064.54,997.62,1006.94,2940957.0,1046.946,1086.452,1101.5375,-93.13,-153.9,34.1427,23.202,31.1953,-94.8377,-9.8943
2018-03-26,1050.6,1059.27,1010.58,1054.09,3272409.0,1064.718,1099.749,1107.066,-80.33,-75.29,38.1982,33.8832,38.5287,-74.0363,-7.8351
2018-03-23,1051.37,1066.78,1024.87,1026.55,2413517.0,1073.914,1110.933,1111.5465,-124.06,-88.49,31.0044,14.7896,29.6774,-98.904,-9.0011
2018-03-22,1080.01,1083.92,1049.64,1053.15,3418154.0,1095.488,1124.362,1116.6235,-95.74,-47.75,36.7346,19.2683,34.0137,-97.2689,-5.1131
2018-03-21,1092.57,1108.7,1087.21,1094.0,1990515.0,1114.98,1131.985,1119.461,-45.91,-0.76,40.6849,31.4611,42.8218,-65.7243,-1.7733
2018-03-20,1098.4,1105.55,1082.42,1095.8,2709310.0,1125.958,1134.089,1120.4485,-70.13,11.66,39.3912,32.2096,43.2744,-64.3186,-0.7059
2018-03-19,1117.76,1119.37,1088.92,1100.07,3076349.0,1134.78,1134.599,1120.838,-60.77,28.66,42.3048,33.799,44.2925,-60.984,0.4172
2018-03-16,1155.35,1156.81,1131.36,1134.42,2654602.0,1147.952,1134.068,1120.6095,5.04,30.5,47.345,50.5074,53.5894,-34.1585,3.9455
2018-03-15,1149.57,1162.5,1135.66,1150.61,1623868.0,1153.236,1129.04,1118.4565,35.57,33.1,55.1166,62.6772,58.9339,-21.515,7.263
2018-03-14,1145.8,1159.76,1142.35,1148.89,2033697.0,1148.99,1121.12,1114.561,47.99,5.19,55.4804,61.8636,58.5312,-22.8031,8.9884
2018-03-13,1171.83,1178.0,1134.57,1139.91,2129435.0,1142.22,1116.623,1109.8235,45.15,11.82,57.8467,57.8682,56.4889,-29.1451,8.0934
2018-03-12,1165.05,1178.16,1159.2,1165.93,2129297.0,1134.418,1114.383,1105.556,81.79,56.03,70.0512,77.4648,64.9902,-9.2184,11.4368
2018-03-09,1139.5,1161.0,1134.29,1160.84,2070174.0,1120.184,1112.16,1099.573,89.43,47.09,63.4324,76.1481,64.0192,-0.0976,15.1958
2018-03-08,1117.2,1131.44,1117.2,1129.38,1510478.0,1104.844,1108.885,1091.9165,25.46,25.79,53.7374,65.8796,57.3112,-10.0985,7.0087
2018-03-07,1092.82,1116.2,1089.91,1115.04,1537429.0,1093.25,1106.937,1088.218,-2.47,19.54,48.4407,59.2092,53.7049,-19.837,2.8227
2018-03-06,1102.1,1105.63,1094.5,1100.9,1169068.0,1091.026,1106.808,1086.6875,-42.8,9.54,46.7147,51.4023,49.8776,-29.4397,3.6248
2018-03-05,1078.13,1101.18,1072.27,1094.76,1432369.0,1094.348,1107.077,1084.762,-33.33,22.06,49.1447,47.7862,48.1721,-33.6095,-2.1837
2018-03-02,1057.98,1086.89,1050.11,1084.14,2508145.0,1104.136,1107.151,1085.984,-25.76,30.0,44.2872,41.5136,45.2166,-40.8217,-8.2474
2018-03-01,1109.54,1111.27,1067.29,1071.41,2766856.0,1112.926,1107.873,1090.8565,-42.34,16.85,37.8706,33.5381,41.5545,-60.9294,-9.373
2018-02-28,1122.0,1127.65,1103.0,1103.92,2431023.0,1120.624,1108.002,1096.397,0.33,57.65,42.6491,47.2507,49.2638,-43.8593,-6.2385
2018-02-27,1143.7,1144.25,1116.79,1117.51,2094863.0,1122.59,1103.024,1100.0695,22.01,109.8,44.8761,55.0984,53.034,-36.8826,-5.813
2018-02-26,1131.86,1144.2,1129.34,1143.7,1489118.0,1119.806,1096.729,1103.518,52.34,88.29,56.4103,75.1406,61.3249,-27.0149,-3.6933
2018-02-23,1118.66,1129.0,1108.44,1128.09,1234539.0,1110.166,1086.986,1105.711,55.39,43.66,54.5352,69.6588,57.713,-34.7811,-4.5722
2018-02-22,1119.17,1125.46,1105.15,1109.9,1386115.0,1102.82,1074.948,1108.4135,55.76,47.51,49.5193,61.3914,53.0272,-43.8308,-5.2412
2018-02-21,1109.1,1136.2,1107.51,1113.75,2024534.0,1095.38,1069.499,1111.483,59.19,-5.45,51.6728,64.4908,54.1923,-41.9154,-5.3071
2018-02-20,1092.76,1116.29,1090.0,1103.59,1646405.0,1083.458,1066.567,1114.604,57.32,-78.0,60.5462,60.0561,51.6209,-46.9701,-5.2029
2018-02-16,1093.38,1108.31,1091.55,1095.5,1971928.0,1073.652,1062.447,1117.6325,87.79,-86.72,51.3752,56.4467,49.554,-50.995,-4.1976
2018-02-15,1083.45,1094.1,1067.23,1091.36,1806206.0,1063.806,1064.817,1120.0325,35.95,-86.01,48.5943,54.7012,48.5223,-53.0547,-3.927
2018-02-14,1054.32,1075.47,1049.8,1072.7,2029979.0,1047.076,1073.84,1122.263,-11.73,-113.78,51.6754,46.6736,43.7712,-62.3383,-5.8292
2018-02-13,1050.0,1061.22,1046.92,1054.14,1574121.0,1043.618,1084.792,1125.583,-8.25,-133.42,43.8155,37.4921,38.6048,-71.5721,-6.771
2018-02-12,1056.67,1065.57,1045.49,1054.56,2796258.0,1049.676,1097.115,1129.411,-64.64,-127.58,39.8632,37.6142,38.6785,-71.3632,-6.7298
2018-02-09,1025.88,1051.72,997.0,1046.27,4436032.0,1051.242,1110.307,1133.2155,-135.32,-125.02,41.0168,34.0823,36.4839,-75.4876,-5.9152
2018-02-08,1059.87,1063.93,1004.7,1007.71,3067173.0,1065.828,1124.436,1136.5045,-174.51,-168.46,35.2036,15.5507,25.0469,-98.4428,-9.2268
2018-02-07,1084.97,1086.53,1054.62,1055.41,2544683.0,1100.604,1141.879,1141.626,-121.96,-108.75,40.6286,21.8965,31.4732,-84.8801,-5.1564
2018-02-06,1033.98,1087.38,1030.01,1084.43,3732527.0,1125.966,1153.467,1144.495,-102.05,-59.07,44.1459,27.6083,36.7287,-67.6052,-2.6727
2018-02-05,1100.61,1114.99,1056.74,1062.39,3742469.0,1144.554,1162.641,1145.984,-125.17,-73.58,36.5148,13.2935,28.4059,-96.0003,-4.3142
2018-02-02,1127.42,1131.3,1111.17,1119.2,5798880.0,1169.372,1172.818,1148.379,-62.94,-19.9,45.6411,23.1089,41.2159,-81.9127,2.1392
2018-02-01,1175.99,1187.45,1169.36,1181.59,2774967.0,1183.044,1175.248,1147.207,10.3,50.89,59.5504,71.2663,75.4854,-15.8184,8.2518
2018-01-31,1183.81,1186.32,1172.1,1182.22,1643877.0,1183.154,1170.686,1142.7035,6.05,51.57,60.358,72.5383,76.0708,-12.6676,10.1574
2018-01-30,1177.72,1187.93,1174.51,1177.37,1792602.0,1180.968,1166.374,1137.253,13.21,65.32,63.1531,68.9871,74.6853,-14.2295,11.7686
2018-01-29,1188.0,1198.0,1184.06,1186.48,1533931.0,1180.728,1161.707,1131.0545,42.98,76.34,68.6135,86.4949,82.9557,-7.9284,12.3614
2018-01-26,1187.53,1187.56,1168.03,1187.56,1981476.0,1176.264,1156.124,1124.528,51.59,74.77,73.2291,88.7193,83.9661,-0.0,12.0128
2018-01-25,1180.71,1185.0,1171.84,1182.14,1398961.0,1167.452,1148.573,1118.16,43.04,67.93,71.794,87.3598,83.0143,-3.6546,10.9105
2018-01-24,1184.98,1187.05,1167.4,1171.29,1818182.0,1158.218,1141.373,1112.3455,40.59,61.0,64.8518,84.1793,80.938,-11.7306,9.5831
2018-01-23,1170.62,1178.51,1167.25,1176.17,1832126.0,1151.78,1135.523,1107.224,45.52,80.41,73.8192,92.9449,85.2337,-1.8599,9.8352
2018-01-22,1143.82,1166.88,1141.82,1164.16,1437954.0,1142.686,1129.327,1101.958,52.11,72.64,73.1267,91.029,83.2252,-2.3822,8.4392
2018-01-19,1138.03,1143.78,1132.5,1143.5,1418376.0,1135.984,1123.94,1097.428,33.36,70.29,69.6923,85.3109,78.6447,-5.5937,5.9012
2018-01-18,1139.35,1140.59,1124.46,1135.97,1333633.0,1129.694,1119.166,1094.242,23.18,82.57,65.3499,81.7845,76.5009,-13.4227,4.689
2018-01-17,1136.36,1139.32,1123.49,1139.1,1353097.0,1124.528,1114.721,1091.698,24.89,83.15,63.0466,89.2025,79.5435,-10.1684,6.2593
2018-01-16,1140.31,1148.88,1126.66,1130.7,1783881.0,1119.266,1108.132,1088.343,20.41,70.5,60.6499,86.4549,77.3249,-18.9021,6.925
2018-01-12,1110.1,1131.3,1108.01,1130.65,1914460.0,1115.968,1100.402,1084.6815,34.89,64.8,65.805,86.4378,77.3115,-0.827,7.5386
